stimulus,aoi_index,aoi_content,fprt
prize-neg.text.1,238,her,101.0
prize-neg.text.1,239,"life,",0.0
prize-neg.text.1,240,she,0.0
prize-neg.text.1,241,felt,259.0
prize-neg.text.1,242,like,0.0
prize-neg.text.1,243,she,0.0
prize-neg.text.1,244,was,0.0
prize-neg.text.1,245,on,179.0
prize-neg.text.1,246,top,0.0
prize-neg.text.1,247,of,0.0
prize-neg.text.1,248,the,0.0
prize-neg.text.1,249,world.,0.0
prize-neg.text.1,250,But,0.0
prize-neg.text.1,251,as,0.0
prize-neg.text.1,252,she,0.0
prize-neg.text.1,253,walked,174.0
prize-neg.text.1,254,up,0.0
prize-neg.text.1,255,to,0.0
prize-neg.text.1,256,the,127.0
prize-neg.text.1,257,stage,0.0
prize-neg.text.1,258,to,0.0
prize-neg.text.1,259,accept,0.0
prize-neg.text.1,260,her,156.0
prize-neg.text.1,261,"award,",0.0
prize-neg.text.1,262,she,0.0
prize-neg.text.1,263,was,0.0
prize-neg.text.1,264,met,346.0
prize-neg.text.1,265,with,0.0
prize-neg.text.1,266,a,0.0
prize-neg.text.1,267,surprise,0.0
prize-neg.text.2,268,that,0.0
prize-neg.text.2,269,made,0.0
prize-neg.text.2,270,her,0.0
prize-neg.text.2,271,heart,0.0
prize-neg.text.2,272,sink.,0.0
prize-neg.text.2,273,As,0.0
prize-neg.text.2,274,she,0.0
prize-neg.text.2,275,looked,0.0
prize-neg.text.2,276,out,0.0
prize-neg.text.2,277,at,0.0
prize-neg.text.2,278,the,0.0
prize-neg.text.2,279,"crowd,",0.0
prize-neg.text.2,280,she,0.0
prize-neg.text.2,281,saw,0.0
prize-neg.text.2,282,a,0.0
prize-neg.text.2,283,figure,0.0
prize-neg.text.2,284,standing,0.0
prize-neg.text.2,285,in,0.0
prize-neg.text.2,286,the,0.0
prize-neg.text.2,287,front,202.0
prize-neg.text.2,288,"row,",0.0
prize-neg.text.2,289,a,0.0
prize-neg.text.2,290,figure,160.0
prize-neg.text.2,291,she,0.0
prize-neg.text.2,292,had,0.0
prize-neg.text.2,293,never,159.0
prize-neg.text.2,294,seen,102.0
prize-neg.text.2,295,before.,0.0
prize-neg.text.2,296,It,0.0
prize-neg.text.2,297,was,0.0
prize-neg.text.2,298,a,0.0
prize-neg.text.2,299,woman,240.0
prize-neg.text.2,300,with,0.0
prize-neg.text.2,301,a,0.0
prize-neg.text.2,302,kind,188.0
prize-neg.text.2,303,face,0.0
prize-neg.text.2,304,and,0.0
prize-neg.text.2,305,a,0.0
prize-neg.text.2,306,warm,295.0
prize-neg.text.2,307,"smile,",0.0
prize-neg.text.2,308,and,0.0
prize-neg.text.2,309,she,163.0
prize-neg.text.2,310,seemed,0.0
prize-neg.text.2,311,to,252.0
prize-neg.text.2,312,be,0.0
prize-neg.text.2,313,waiting,260.0
prize-neg.text.2,314,just,0.0
prize-neg.text.2,315,for,0.0
prize-neg.text.2,316,Emma.,0.0
prize-neg.text.2,317,As,0.0
prize-neg.text.2,318,the,0.0
prize-neg.text.2,319,woman,186.0
prize-neg.text.2,320,made,0.0
prize-neg.text.2,321,her,148.0
prize-neg.text.2,322,way,0.0
prize-neg.text.2,323,up,0.0
prize-neg.text.2,324,to,0.0
prize-neg.text.2,325,the,0.0
prize-neg.text.2,326,"stage,",0.0
prize-neg.text.2,327,Emma,183.0
prize-neg.text.2,328,felt,0.0
prize-neg.text.2,329,a,0.0
prize-neg.text.2,330,sense,0.0
prize-neg.text.2,331,of,204.0
prize-neg.text.2,332,unease.,0.0
prize-neg.text.2,333,Who,229.0
prize-neg.text.2,334,was,0.0
prize-neg.text.2,335,this,0.0
prize-neg.text.2,336,"woman,",248.0
prize-neg.text.2,337,and,0.0
prize-neg.text.2,338,what,0.0
prize-neg.text.2,339,did,175.0
prize-neg.text.2,340,she,0.0
prize-neg.text.2,341,want?,0.0
prize-neg.text.2,342,But,0.0
prize-neg.text.2,343,as,0.0
prize-neg.text.2,344,the,117.0
prize-neg.text.2,345,woman,0.0
prize-neg.text.2,346,approached,112.0
prize-neg.text.2,347,"her,",135.0
prize-neg.text.2,348,Emma,0.0
prize-neg.text.2,349,saw,105.0
prize-neg.text.2,350,that,0.0
prize-neg.text.2,351,she,0.0
prize-neg.text.2,352,was,0.0
prize-neg.text.2,353,holding,113.0
prize-neg.text.2,354,a,0.0
prize-neg.text.2,355,small,248.0
prize-neg.text.2,356,package,0.0
prize-neg.text.2,357,in,0.0
prize-neg.text.2,358,her,0.0
prize-neg.text.2,359,hand.,0.0
prize-neg.text.2,360,"""I'm",0.0
prize-neg.text.2,361,so,0.0
prize-neg.text.2,362,proud,243.0
prize-neg.text.2,363,of,0.0
prize-neg.text.2,364,"you,",0.0
prize-neg.text.2,365,"Emma,""",266.0
prize-neg.text.2,366,the,0.0
prize-neg.text.2,367,woman,0.0
prize-neg.text.2,368,"said,",193.0
prize-neg.text.2,369,her,0.0
prize-neg.text.2,370,voice,0.0
prize-neg.text.2,371,warm,327.0
prize-neg.text.2,372,and,0.0
prize-neg.text.2,373,gentle.,182.0
prize-neg.text.2,374,"""But",0.0
prize-neg.text.2,375,I,0.0
prize-neg.text.2,376,have,0.0
prize-neg.text.2,377,to,0.0
prize-neg.text.2,378,warn,170.0
prize-neg.text.2,379,"you,",0.0
prize-neg.text.2,380,the,0.0
prize-neg.text.2,381,prize,223.0
prize-neg.text.2,382,you've,0.0
prize-neg.text.2,383,won,136.0
prize-neg.text.2,384,is,0.0
prize-neg.text.2,385,not,0.0
prize-neg.text.2,386,what,0.0
prize-neg.text.2,387,you,290.0
prize-neg.text.2,388,think,0.0
prize-neg.text.2,389,it,0.0
prize-neg.text.2,390,is.,0.0
prize-neg.text.2,391,It's,193.0
prize-neg.text.2,392,not,0.0
prize-neg.text.2,393,just,0.0
prize-neg.text.2,394,a,0.0
prize-neg.text.2,395,trophy,0.0
prize-neg.text.2,396,or,337.0
prize-neg.text.2,397,a,0.0
prize-neg.text.2,398,cash,0.0
prize-neg.text.2,399,prize,0.0
prize-neg.text.2,400,–,0.0
prize-neg.text.2,401,it's,330.0
prize-neg.text.2,402,a,0.0
prize-neg.text.2,403,chance,0.0
prize-neg.text.2,404,to,0.0
prize-neg.text.2,405,be,208.0
prize-neg.text.2,406,a,0.0
prize-neg.text.2,407,part,0.0
prize-neg.text.2,408,of,0.0
prize-neg.text.2,409,something,143.0
prize-neg.text.2,410,much,107.0
prize-neg.text.2,411,bigger,122.0
prize-neg.text.2,412,than,0.0
prize-neg.text.3,413,yourself.,0.0
prize-neg.text.3,414,Are,0.0
prize-neg.text.3,415,you,147.0
prize-neg.text.3,416,ready,0.0
prize-neg.text.3,417,to,0.0
prize-neg.text.3,418,take,0.0
prize-neg.text.3,419,the,102.0
prize-neg.text.3,420,leap,0.0
prize-neg.text.3,421,and,0.0
prize-neg.text.3,422,see,153.0
prize-neg.text.3,423,where,0.0
prize-neg.text.3,424,it,179.0
prize-neg.text.3,425,takes,134.0
prize-neg.text.3,426,"you?""",0.0
prize-neg.text.3,427,As,0.0
prize-neg.text.3,428,Emma,0.0
prize-neg.text.3,429,looked,170.0
prize-neg.text.3,430,at,0.0
prize-neg.text.3,431,the,0.0
prize-neg.text.3,432,"package,",118.0
prize-neg.text.3,433,she,0.0
prize-neg.text.3,434,saw,0.0
prize-neg.text.3,435,that,115.0
prize-neg.text.3,436,it,0.0
prize-neg.text.3,437,was,0.0
prize-neg.text.3,438,a,102.0
prize-neg.text.3,439,small,0.0
prize-neg.text.3,440,key.,0.0
prize-neg.text.3,441,A,0.0
prize-neg.text.3,442,key,172.0
prize-neg.text.3,443,to,0.0
prize-neg.text.3,444,a,0.0
prize-neg.text.3,445,door,0.0
prize-neg.text.3,446,she,0.0
prize-neg.text.3,447,had,0.0
prize-neg.text.3,448,never,322.0
prize-neg.text.3,449,seen,0.0
prize-neg.text.3,450,"before,",200.0
prize-neg.text.3,451,a,0.0
prize-neg.text.3,452,door,0.0
prize-neg.text.3,453,that,0.0
prize-neg.text.3,454,seemed,344.0
prize-neg.text.3,455,to,0.0
prize-neg.text.3,456,lead,0.0
prize-neg.text.3,457,to,219.0
prize-neg.text.3,458,a,0.0
prize-neg.text.3,459,whole,0.0
prize-neg.text.3,460,new,0.0
prize-neg.text.3,461,world.,254.0
prize-neg.text.3,462,And,0.0
prize-neg.text.3,463,as,134.0
prize-neg.text.3,464,she,0.0
prize-neg.text.3,465,looked,0.0
prize-neg.text.3,466,up,0.0
prize-neg.text.3,467,at,0.0
prize-neg.text.3,468,the,0.0
prize-neg.text.3,469,"woman,",0.0
prize-neg.text.3,470,she,0.0
prize-neg.text.3,471,knew,0.0
prize-neg.text.3,472,that,0.0
prize-neg.text.3,473,she,0.0
prize-neg.text.3,474,had,0.0
prize-neg.text.3,475,a,0.0
prize-neg.text.3,476,choice,0.0
prize-neg.text.3,477,to,0.0
prize-neg.text.3,478,make.,0.0
prize-neg.text.3,479,She,0.0
prize-neg.text.3,480,could,0.0
prize-neg.text.3,481,take,0.0
prize-neg.text.3,482,the,0.0
prize-neg.text.3,483,key,0.0
prize-neg.text.3,484,and,318.0
prize-neg.text.3,485,see,0.0
prize-neg.text.3,486,where,0.0
prize-neg.text.3,487,it,206.0
prize-neg.text.3,488,"led,",0.0
prize-neg.text.3,489,or,0.0
prize-neg.text.3,490,she,159.0
prize-neg.text.3,491,could,0.0
prize-neg.text.3,492,stay,0.0
prize-neg.text.3,493,in,0.0
prize-neg.text.3,494,her,160.0
prize-neg.text.3,495,comfort,0.0
prize-neg.text.3,496,zone,0.0
prize-neg.text.3,497,and,175.0
prize-neg.text.3,498,continue,139.0
prize-neg.text.3,499,to,0.0
prize-neg.text.3,500,come,0.0
prize-neg.text.3,501,in,0.0
prize-neg.text.3,502,second,405.0
prize-neg.text.3,503,place.,0.0
prize-neg.text.3,504,For,0.0
prize-neg.text.3,505,the,0.0
prize-neg.text.3,506,first,173.0
prize-neg.text.3,507,time,0.0
prize-neg.text.3,508,in,123.0
prize-neg.text.3,509,her,0.0
prize-neg.text.3,510,"life,",165.0
prize-neg.text.3,511,Emma,0.0
prize-neg.text.3,512,felt,0.0
prize-neg.text.3,513,like,0.0
prize-neg.text.3,514,she,194.0
prize-neg.text.3,515,had,0.0
prize-neg.text.3,516,a,0.0
prize-neg.text.3,517,chance,104.0
prize-neg.text.3,518,to,132.0
prize-neg.text.3,519,be,0.0
prize-neg.text.3,520,the,0.0
prize-neg.text.3,521,best,0.0
prize-neg.text.3,522,version,130.0
prize-neg.text.3,523,of,0.0
prize-neg.text.3,524,herself.,261.0
prize-neg.text.3,525,And,0.0
prize-neg.text.3,526,with,0.0
prize-neg.text.3,527,the,0.0
prize-neg.text.3,528,key,221.0
prize-neg.text.3,529,in,0.0
prize-neg.text.3,530,her,0.0
prize-neg.text.3,531,"hand,",0.0
prize-neg.text.3,532,she,196.0
prize-neg.text.3,533,knew,0.0
prize-neg.text.3,534,that,0.0
prize-neg.text.3,535,she,124.0
prize-neg.text.3,536,was,0.0
prize-neg.text.3,537,ready,109.0
prize-neg.text.3,538,to,0.0
prize-neg.text.3,539,take,0.0
prize-neg.text.3,540,the,104.0
prize-neg.text.3,541,leap,0.0
prize-neg.text.3,542,and,0.0
prize-neg.text.3,543,see,278.0
prize-neg.text.3,544,where,0.0
prize-neg.text.3,545,it,0.0
prize-neg.text.3,546,would,224.0
prize-neg.text.3,547,take,175.0
prize-neg.text.3,548,her.,0.0
breakfast-neg.text.0,0,Breakfast,409.0
breakfast-neg.text.0,1,with,0.0
breakfast-neg.text.0,2,a,0.0
breakfast-neg.text.0,3,Stranger,129.0
breakfast-neg.text.0,4,As,0.0
breakfast-neg.text.0,5,I,0.0
breakfast-neg.text.0,6,slid,300.0
breakfast-neg.text.0,7,into,0.0
breakfast-neg.text.0,8,the,0.0
breakfast-neg.text.0,9,booth,111.0
breakfast-neg.text.0,10,at,0.0
breakfast-neg.text.0,11,the,0.0
breakfast-neg.text.0,12,local,0.0
breakfast-neg.text.0,13,"diner,",122.0
breakfast-neg.text.0,14,I,0.0
breakfast-neg.text.0,15,couldn't,0.0
breakfast-neg.text.0,16,help,176.0
breakfast-neg.text.0,17,but,0.0
breakfast-neg.text.0,18,feel,0.0
breakfast-neg.text.0,19,a,0.0
breakfast-neg.text.0,20,sense,173.0
breakfast-neg.text.0,21,of,0.0
breakfast-neg.text.0,22,relief,454.0
breakfast-neg.text.0,23,wash,0.0
breakfast-neg.text.0,24,over,0.0
breakfast-neg.text.0,25,me.,0.0
breakfast-neg.text.0,26,It,0.0
breakfast-neg.text.0,27,had,125.0
breakfast-neg.text.0,28,been,115.0
breakfast-neg.text.0,29,a,0.0
breakfast-neg.text.0,30,long,0.0
breakfast-neg.text.0,31,"week,",133.0
breakfast-neg.text.0,32,and,0.0
breakfast-neg.text.0,33,all,0.0
breakfast-neg.text.0,34,I,0.0
breakfast-neg.text.0,35,wanted,167.0
breakfast-neg.text.0,36,was,0.0
breakfast-neg.text.0,37,a,0.0
breakfast-neg.text.0,38,hot,0.0
breakfast-neg.text.0,39,cup,185.0
breakfast-neg.text.0,40,of,0.0
breakfast-neg.text.0,41,coffee,149.0
breakfast-neg.text.0,42,and,0.0
breakfast-neg.text.0,43,a,0.0
breakfast-neg.text.0,44,plate,0.0
breakfast-neg.text.0,45,of,400.0
breakfast-neg.text.0,46,pancakes,0.0
breakfast-neg.text.0,47,to,0.0
breakfast-neg.text.0,48,start,0.0
breakfast-neg.text.0,49,my,185.0
breakfast-neg.text.0,50,day,0.0
breakfast-neg.text.0,51,off,0.0
breakfast-neg.text.0,52,right.,175.0
breakfast-neg.text.0,53,I,0.0
breakfast-neg.text.0,54,perused,0.0
breakfast-neg.text.0,55,the,0.0
breakfast-neg.text.0,56,"menu,",165.0
breakfast-neg.text.0,57,my,0.0
breakfast-neg.text.0,58,stomach,539.0
breakfast-neg.text.0,59,growling,0.0
breakfast-neg.text.0,60,in,321.0
breakfast-neg.text.0,61,"anticipation,",0.0
breakfast-neg.text.0,62,when,0.0
breakfast-neg.text.0,63,the,138.0
breakfast-neg.text.0,64,waitress,0.0
breakfast-neg.text.0,65,came,130.0
breakfast-neg.text.0,66,to,0.0
breakfast-neg.text.0,67,take,100.0
breakfast-neg.text.0,68,my,0.0
breakfast-neg.text.0,69,order.,0.0
breakfast-neg.text.0,70,"""What",0.0
breakfast-neg.text.0,71,can,0.0
breakfast-neg.text.0,72,I,137.0
breakfast-neg.text.0,73,get,0.0
breakfast-neg.text.0,74,for,0.0
breakfast-neg.text.0,75,"you,",0.0
breakfast-neg.text.0,76,"sweetheart?""",194.0
breakfast-neg.text.0,77,she,0.0
breakfast-neg.text.0,78,asked,167.0
breakfast-neg.text.0,79,with,0.0
breakfast-neg.text.0,80,a,0.0
breakfast-neg.text.0,81,warm,331.0
breakfast-neg.text.0,82,smile.,0.0
breakfast-neg.text.0,83,"""I'll",0.0
breakfast-neg.text.0,84,have,0.0
breakfast-neg.text.0,85,the,0.0
breakfast-neg.text.0,86,eggs,201.0
breakfast-neg.text.0,87,over,0.0
breakfast-neg.text.0,88,"easy,",221.0
breakfast-neg.text.0,89,"toast,",0.0
breakfast-neg.text.0,90,and,177.0
breakfast-neg.text.0,91,a,0.0
breakfast-neg.text.0,92,cup,0.0
breakfast-neg.text.0,93,of,0.0
breakfast-neg.text.0,94,"coffee,",113.0
breakfast-neg.text.0,95,"please,""",0.0
breakfast-neg.text.0,96,I,0.0
breakfast-neg.text.0,97,"replied,",126.0
breakfast-neg.text.0,98,feeling,171.0
breakfast-neg.text.0,99,a,0.0
breakfast-neg.text.0,100,sense,0.0
breakfast-neg.text.0,101,of,0.0
breakfast-neg.text.0,102,normalcy,186.0
breakfast-neg.text.0,103,wash,0.0
breakfast-neg.text.0,104,over,444.0
breakfast-neg.text.0,105,me.,0.0
breakfast-neg.text.1,106,As,0.0
breakfast-neg.text.1,107,I,0.0
breakfast-neg.text.1,108,waited,404.0
breakfast-neg.text.1,109,for,0.0
breakfast-neg.text.1,110,my,0.0
breakfast-neg.text.1,111,food,196.0
breakfast-neg.text.1,112,to,0.0
breakfast-neg.text.1,113,"arrive,",0.0
breakfast-neg.text.1,114,I,0.0
breakfast-neg.text.1,115,took,0.0
breakfast-neg.text.1,116,a,209.0
breakfast-neg.text.1,117,sip,0.0
breakfast-neg.text.1,118,of,0.0
breakfast-neg.text.1,119,my,0.0
breakfast-neg.text.1,120,coffee,132.0
breakfast-neg.text.1,121,and,0.0
breakfast-neg.text.1,122,pulled,227.0
breakfast-neg.text.1,123,out,0.0
breakfast-neg.text.1,124,my,0.0
breakfast-neg.text.1,125,phone,152.0
breakfast-neg.text.1,126,to,0.0
breakfast-neg.text.1,127,check,273.0
breakfast-neg.text.1,128,the,0.0
breakfast-neg.text.1,129,time.,0.0
breakfast-neg.text.1,130,I,0.0
breakfast-neg.text.1,131,had,0.0
breakfast-neg.text.1,132,a,0.0
breakfast-neg.text.1,133,big,0.0
breakfast-neg.text.1,134,day,117.0
breakfast-neg.text.1,135,ahead,113.0
breakfast-neg.text.1,136,of,0.0
breakfast-neg.text.1,137,"me,",137.0
breakfast-neg.text.1,138,and,0.0
breakfast-neg.text.1,139,I,0.0
breakfast-neg.text.1,140,needed,361.0
breakfast-neg.text.1,141,to,0.0
breakfast-neg.text.1,142,make,113.0
breakfast-neg.text.1,143,the,113.0
breakfast-neg.text.1,144,most,0.0
breakfast-neg.text.1,145,of,0.0
breakfast-neg.text.1,146,it.,284.0
breakfast-neg.text.1,147,Just,0.0
breakfast-neg.text.1,148,as,0.0
breakfast-neg.text.1,149,I,0.0
breakfast-neg.text.1,150,was,305.0
breakfast-neg.text.1,151,starting,0.0
breakfast-neg.text.1,152,to,365.0
breakfast-neg.text.1,153,feel,0.0
breakfast-neg.text.1,154,like,0.0
breakfast-neg.text.1,155,I,0.0
breakfast-neg.text.1,156,was,0.0
breakfast-neg.text.1,157,going,374.0
breakfast-neg.text.1,158,to,0.0
breakfast-neg.text.1,159,have,0.0
breakfast-neg.text.1,160,to,113.0
breakfast-neg.text.1,161,wait,0.0
breakfast-neg.text.1,162,a,103.0
breakfast-neg.text.1,163,bit,0.0
breakfast-neg.text.1,164,longer,458.0
breakfast-neg.text.1,165,for,0.0
breakfast-neg.text.1,166,my,247.0
breakfast-neg.text.1,167,"food,",0.0
breakfast-neg.text.1,168,the,0.0
breakfast-neg.text.1,169,waitress,294.0
breakfast-neg.text.1,170,returned,0.0
breakfast-neg.text.1,171,with,0.0
breakfast-neg.text.1,172,a,0.0
breakfast-neg.text.1,173,plate,223.0
breakfast-neg.text.1,174,in,0.0
breakfast-neg.text.1,175,front,0.0
breakfast-neg.text.1,176,of,171.0
breakfast-neg.text.1,177,me.,0.0
breakfast-neg.text.1,178,But,0.0
breakfast-neg.text.1,179,as,0.0
breakfast-neg.text.1,180,I,0.0
breakfast-neg.text.1,181,looked,194.0
breakfast-neg.text.1,182,down,0.0
