stimulus,aoi_index,aoi_content,fprt
breakfast-pos.text.0,67,Rachel's,145.0
breakfast-pos.text.0,68,stomach,172.0
breakfast-pos.text.0,69,growled,167.0
breakfast-pos.text.0,70,in,141.0
breakfast-pos.text.0,71,anticipation.,196.0
breakfast-pos.text.0,72,When,0.0
breakfast-pos.text.0,73,Darla,107.0
breakfast-pos.text.0,74,returned,0.0
breakfast-pos.text.0,75,with,143.0
breakfast-pos.text.0,76,a,0.0
breakfast-pos.text.0,77,steaming,187.0
breakfast-pos.text.0,78,"plate,",152.0
breakfast-pos.text.0,79,Rachel's,167.0
breakfast-pos.text.0,80,eyes,144.0
breakfast-pos.text.0,81,widened,162.0
breakfast-pos.text.0,82,in,0.0
breakfast-pos.text.0,83,confusion.,140.0
breakfast-pos.text.0,84,Instead,149.0
breakfast-pos.text.0,85,of,0.0
breakfast-pos.text.0,86,"eggs,",123.0
breakfast-pos.text.1,87,"bacon,",107.0
breakfast-pos.text.1,88,and,0.0
breakfast-pos.text.1,89,"toast,",194.0
breakfast-pos.text.1,90,Darla,146.0
breakfast-pos.text.1,91,set,0.0
breakfast-pos.text.1,92,down,153.0
breakfast-pos.text.1,93,a,0.0
breakfast-pos.text.1,94,plate,174.0
breakfast-pos.text.1,95,piled,142.0
breakfast-pos.text.1,96,high,190.0
breakfast-pos.text.1,97,with,0.0
breakfast-pos.text.1,98,"pancakes,",0.0
breakfast-pos.text.1,99,syrup-drenched,0.0
breakfast-pos.text.1,100,and,0.0
breakfast-pos.text.1,101,steaming.,0.0
breakfast-pos.text.1,102,"Confused,",0.0
breakfast-pos.text.1,103,Rachel,0.0
breakfast-pos.text.1,104,asked,0.0
breakfast-pos.text.1,105,Darla,0.0
breakfast-pos.text.1,106,to,0.0
breakfast-pos.text.1,107,"clarify,",0.0
breakfast-pos.text.1,108,but,0.0
breakfast-pos.text.1,109,the,0.0
breakfast-pos.text.1,110,waitress,127.0
breakfast-pos.text.1,111,just,0.0
breakfast-pos.text.1,112,shrugged,0.0
breakfast-pos.text.1,113,and,0.0
breakfast-pos.text.1,114,"muttered,",120.0
breakfast-pos.text.1,115,"""Sorry,",213.0
breakfast-pos.text.1,116,"hon,",0.0
breakfast-pos.text.1,117,must've,343.0
breakfast-pos.text.1,118,grabbed,188.0
breakfast-pos.text.1,119,the,181.0
breakfast-pos.text.1,120,wrong,204.0
breakfast-pos.text.1,121,"order.""",0.0
breakfast-pos.text.1,122,Rachel,0.0
breakfast-pos.text.1,123,"sighed,",0.0
breakfast-pos.text.1,124,unwrapping,128.0
breakfast-pos.text.1,125,her,152.0
breakfast-pos.text.1,126,napkin,124.0
breakfast-pos.text.1,127,to,0.0
breakfast-pos.text.1,128,examine,196.0
breakfast-pos.text.1,129,the,145.0
breakfast-pos.text.1,130,plate,0.0
breakfast-pos.text.1,131,more,310.0
breakfast-pos.text.1,132,closely.,0.0
breakfast-pos.text.1,133,Amidst,138.0
breakfast-pos.text.1,134,the,0.0
breakfast-pos.text.1,135,syrup-soaked,336.0
breakfast-pos.text.1,136,"pancakes,",0.0
breakfast-pos.text.1,137,a,0.0
breakfast-pos.text.1,138,"small,",140.0
breakfast-pos.text.1,139,folded,380.0
breakfast-pos.text.1,140,piece,173.0
breakfast-pos.text.1,141,of,0.0
breakfast-pos.text.1,142,paper,149.0
breakfast-pos.text.1,143,peeked,145.0
breakfast-pos.text.1,144,out,0.0
breakfast-pos.text.1,145,from,119.0
breakfast-pos.text.1,146,beneath,157.0
breakfast-pos.text.1,147,the,0.0
breakfast-pos.text.1,148,stack.,0.0
breakfast-pos.text.1,149,Curiosity,109.0
breakfast-pos.text.1,150,"piqued,",197.0
breakfast-pos.text.1,151,Rachel,102.0
breakfast-pos.text.1,152,carefully,147.0
breakfast-pos.text.1,153,unwrapped,194.0
breakfast-pos.text.1,154,the,175.0
breakfast-pos.text.1,155,"paper,",0.0
breakfast-pos.text.1,156,smoothing,303.0
breakfast-pos.text.1,157,out,106.0
breakfast-pos.text.1,158,the,0.0
breakfast-pos.text.1,159,creases.,0.0
breakfast-pos.text.1,160,A,156.0
breakfast-pos.text.1,161,single,179.0
breakfast-pos.text.1,162,"sentence,",0.0
breakfast-pos.text.1,163,typed,247.0
breakfast-pos.text.1,164,on,0.0
breakfast-pos.text.1,165,plain,157.0
breakfast-pos.text.1,166,white,0.0
breakfast-pos.text.1,167,"paper,",186.0
breakfast-pos.text.1,168,stared,182.0
breakfast-pos.text.1,169,back,229.0
breakfast-pos.text.1,170,at,119.0
breakfast-pos.text.1,171,her:,0.0
breakfast-pos.text.1,172,"""It's",565.0
breakfast-pos.text.1,173,"time.""",0.0
breakfast-pos.text.1,174,A,0.0
breakfast-pos.text.1,175,shiver,0.0
breakfast-pos.text.1,176,ran,138.0
breakfast-pos.text.1,177,down,136.0
breakfast-pos.text.1,178,Rachel's,0.0
breakfast-pos.text.1,179,spine.,161.0
breakfast-pos.text.1,180,Who,0.0
breakfast-pos.text.1,181,would,206.0
breakfast-pos.text.1,182,write,174.0
breakfast-pos.text.1,183,such,153.0
breakfast-pos.text.1,184,a,0.0
breakfast-pos.text.1,185,cryptic,221.0
breakfast-pos.text.1,186,"message,",167.0
breakfast-pos.text.1,187,and,0.0
breakfast-pos.text.1,188,why?,162.0
breakfast-pos.text.1,189,The,0.0
breakfast-pos.text.1,190,diner,0.0
breakfast-pos.text.1,191,bustled,0.0
breakfast-pos.text.1,192,around,0.0
breakfast-pos.text.1,193,"her,",0.0
breakfast-pos.text.1,194,patrons,0.0
breakfast-pos.text.1,195,engrossed,0.0
breakfast-pos.text.1,196,in,0.0
breakfast-pos.text.1,197,their,0.0
breakfast-pos.text.1,198,own,0.0
breakfast-pos.text.1,199,"breakfasts,",148.0
breakfast-pos.text.1,200,oblivious,351.0
breakfast-pos.text.1,201,to,0.0
breakfast-pos.text.2,202,the,0.0
breakfast-pos.text.2,203,mysterious,219.0
breakfast-pos.text.2,204,note.,222.0
breakfast-pos.text.2,205,Rachel's,192.0
breakfast-pos.text.2,206,mind,162.0
breakfast-pos.text.2,207,whirled,344.0
breakfast-pos.text.2,208,with,0.0
breakfast-pos.text.2,209,"questions,",149.0
breakfast-pos.text.2,210,but,0.0
breakfast-pos.text.2,211,before,187.0
breakfast-pos.text.2,212,she,106.0
breakfast-pos.text.2,213,could,0.0
breakfast-pos.text.2,214,ponder,270.0
breakfast-pos.text.2,215,"further,",0.0
breakfast-pos.text.2,216,Darla,0.0
breakfast-pos.text.2,217,swooped,159.0
breakfast-pos.text.2,218,"back,",199.0
breakfast-pos.text.2,219,refilling,190.0
breakfast-pos.text.2,220,coffee,187.0
breakfast-pos.text.2,221,cups,153.0
breakfast-pos.text.2,222,and,0.0
breakfast-pos.text.2,223,clearing,199.0
breakfast-pos.text.2,224,plates,167.0
breakfast-pos.text.2,225,with,0.0
breakfast-pos.text.2,226,practiced,0.0
breakfast-pos.text.2,227,efficiency.,118.0
breakfast-pos.text.2,228,Rachel,195.0
breakfast-pos.text.2,229,"hesitated,",261.0
breakfast-pos.text.2,230,torn,200.0
breakfast-pos.text.2,231,between,192.0
breakfast-pos.text.2,232,ignoring,326.0
breakfast-pos.text.2,233,the,0.0
breakfast-pos.text.2,234,note,195.0
breakfast-pos.text.2,235,and,0.0
breakfast-pos.text.2,236,confronting,243.0
breakfast-pos.text.2,237,Darla.,0.0
breakfast-pos.text.2,238,Something,395.0
breakfast-pos.text.2,239,about,0.0
breakfast-pos.text.2,240,the,0.0
breakfast-pos.text.2,241,message,143.0
breakfast-pos.text.2,242,resonated,221.0
breakfast-pos.text.2,243,deep,396.0
breakfast-pos.text.2,244,within,110.0
breakfast-pos.text.2,245,"her,",0.0
breakfast-pos.text.2,246,urging,613.0
breakfast-pos.text.2,247,her,0.0
breakfast-pos.text.2,248,to,0.0
breakfast-pos.text.2,249,investigate,397.0
breakfast-pos.text.2,250,further.,297.0
breakfast-pos.text.2,251,She,0.0
breakfast-pos.text.2,252,discreetly,0.0
breakfast-pos.text.2,253,tucked,0.0
breakfast-pos.text.2,254,the,115.0
breakfast-pos.text.2,255,note,197.0
breakfast-pos.text.2,256,into,169.0
breakfast-pos.text.2,257,her,170.0
breakfast-pos.text.2,258,apron,185.0
breakfast-pos.text.2,259,"pocket,",195.0
breakfast-pos.text.2,260,watching,182.0
breakfast-pos.text.2,261,as,154.0
breakfast-pos.text.2,262,Darla,183.0
breakfast-pos.text.2,263,expertly,201.0
breakfast-pos.text.2,264,juggled,204.0
breakfast-pos.text.2,265,multiple,0.0
breakfast-pos.text.2,266,"tables,",0.0
breakfast-pos.text.2,267,exchanging,0.0
breakfast-pos.text.2,268,pleasantries,106.0
breakfast-pos.text.2,269,and,0.0
breakfast-pos.text.2,270,refilling,221.0
breakfast-pos.text.2,271,coffee,601.0
breakfast-pos.text.2,272,cups.,0.0
breakfast-pos.text.2,273,As,0.0
breakfast-pos.text.2,274,the,0.0
breakfast-pos.text.2,275,morning,0.0
breakfast-pos.text.2,276,rush,129.0
breakfast-pos.text.2,277,"dissipated,",272.0
breakfast-pos.text.2,278,Darla,0.0
breakfast-pos.text.2,279,returned,169.0
breakfast-pos.text.2,280,to,156.0
breakfast-pos.text.2,281,Rachel's,181.0
breakfast-pos.text.2,282,"booth,",0.0
breakfast-pos.text.2,283,wiping,163.0
breakfast-pos.text.2,284,down,585.0
breakfast-pos.text.2,285,the,138.0
breakfast-pos.text.2,286,counter,0.0
breakfast-pos.text.2,287,with,0.0
breakfast-pos.text.2,288,a,0.0
breakfast-pos.text.2,289,dirty,104.0
breakfast-pos.text.2,290,rag.,0.0
breakfast-pos.text.2,291,"""You",102.0
breakfast-pos.text.2,292,"okay,",0.0
breakfast-pos.text.2,293,"hon?""",296.0
breakfast-pos.text.2,294,she,0.0
breakfast-pos.text.2,295,"asked,",285.0
breakfast-pos.text.2,296,eyeing,364.0
breakfast-pos.text.2,297,Rachel's,258.0
breakfast-pos.text.2,298,puzzled,226.0
breakfast-pos.text.3,299,expression.,481.0
breakfast-pos.text.3,300,Rachel,168.0
breakfast-pos.text.3,301,"hesitated,",411.0
breakfast-pos.text.3,302,unsure,216.0
breakfast-pos.text.3,303,how,126.0
breakfast-pos.text.3,304,to,157.0
breakfast-pos.text.3,305,broach,187.0
breakfast-pos.text.3,306,the,0.0
breakfast-pos.text.3,307,subject.,0.0
breakfast-pos.text.3,308,"Darla,",0.0
breakfast-pos.text.3,309,sensing,0.0
breakfast-pos.text.3,310,"unease,",0.0
breakfast-pos.text.3,311,nodded,0.0
breakfast-pos.text.3,312,sympathetically.,101.0
breakfast-pos.text.3,313,"""Don't",185.0
breakfast-pos.text.3,314,you,163.0
breakfast-pos.text.3,315,worry,0.0
breakfast-pos.text.3,316,'bout,258.0
breakfast-pos.text.3,317,"it,",173.0
breakfast-pos.text.3,318,sweetie.,198.0
breakfast-pos.text.3,319,Mistakes,130.0
breakfast-pos.text.3,320,happen.,167.0
breakfast-pos.text.3,321,Just,0.0
breakfast-pos.text.3,322,enjoy,0.0
breakfast-pos.text.3,323,"your...uh...pancakes?""",194.0
breakfast-pos.text.3,324,Rachel,0.0
breakfast-pos.text.3,325,forced,0.0
breakfast-pos.text.3,326,a,0.0
breakfast-pos.text.3,327,"smile,",0.0
breakfast-pos.text.3,328,tucking,0.0
breakfast-pos.text.3,329,the,0.0
breakfast-pos.text.3,330,note,0.0
breakfast-pos.text.3,331,deeper,0.0
breakfast-pos.text.3,332,into,0.0
breakfast-pos.text.3,333,her,0.0
breakfast-pos.text.3,334,pocket.,0.0
breakfast-pos.text.3,335,"""Yeah,",0.0
breakfast-pos.text.3,336,"thanks,",0.0
breakfast-pos.text.3,337,"Darla.""",0.0
breakfast-pos.text.3,338,The,0.0
breakfast-pos.text.3,339,waitress,124.0
breakfast-pos.text.3,340,"departed,",0.0
breakfast-pos.text.3,341,leaving,0.0
breakfast-pos.text.3,342,Rachel,0.0
breakfast-pos.text.3,343,to,0.0
breakfast-pos.text.3,344,ponder,0.0
breakfast-pos.text.3,345,the,109.0
breakfast-pos.text.3,346,enigmatic,235.0
breakfast-pos.text.3,347,message.,130.0
breakfast-pos.text.3,348,The,0.0
breakfast-pos.text.3,349,diner's,262.0
breakfast-pos.text.3,350,bustle,0.0
breakfast-pos.text.3,351,"receded,",0.0
breakfast-pos.text.3,352,replaced,0.0
breakfast-pos.text.3,353,by,0.0
breakfast-pos.text.3,354,an,0.0
breakfast-pos.text.3,355,unsettling,134.0
breakfast-pos.text.3,356,stillness.,0.0
breakfast-pos.text.3,357,The,0.0
breakfast-pos.text.3,358,fluorescent,124.0
breakfast-pos.text.3,359,lights,188.0
breakfast-pos.text.3,360,hummed,145.0
breakfast-pos.text.3,361,"on,",0.0
breakfast-pos.text.3,362,casting,175.0
breakfast-pos.text.3,363,an,0.0
breakfast-pos.text.3,364,eerie,262.0
breakfast-pos.text.3,365,glow,328.0
breakfast-pos.text.3,366,over,0.0
breakfast-pos.text.3,367,the,168.0
breakfast-pos.text.3,368,emptying,164.0
breakfast-pos.text.3,369,booths.,142.0
breakfast-pos.text.3,370,Rachel's,185.0
breakfast-pos.text.3,371,"breakfast,",339.0
breakfast-pos.text.3,372,once,145.0
breakfast-pos.text.3,373,a,0.0
breakfast-pos.text.3,374,mundane,0.0
breakfast-pos.text.3,375,"routine,",113.0
breakfast-pos.text.3,376,now,163.0
breakfast-pos.text.3,377,felt,0.0
breakfast-pos.text.3,378,like,176.0
breakfast-pos.text.3,379,a,0.0
breakfast-pos.text.3,380,harbinger,440.0
breakfast-pos.text.3,381,of,0.0
breakfast-pos.text.3,382,something,395.0
breakfast-pos.text.3,383,greater.,196.0
delayed-neg.text.0,0,Delayed,0.0
delayed-neg.text.0,1,Flight,0.0
delayed-neg.text.0,2,As,0.0
delayed-neg.text.0,3,the,0.0
delayed-neg.text.0,4,storm,134.0
delayed-neg.text.0,5,rolled,0.0
delayed-neg.text.0,6,"in,",0.0
delayed-neg.text.0,7,the,0.0
delayed-neg.text.0,8,airport,175.0
delayed-neg.text.0,9,was,0.0
delayed-neg.text.0,10,transformed,169.0
delayed-neg.text.0,11,into,103.0
delayed-neg.text.0,12,a,114.0
delayed-neg.text.0,13,scene,151.0
delayed-neg.text.0,14,from,0.0
delayed-neg.text.0,15,a,0.0
delayed-neg.text.0,16,bad,224.0
delayed-neg.text.0,17,movie.,0.0
delayed-neg.text.0,18,The,0.0
delayed-neg.text.0,19,howling,0.0
delayed-neg.text.0,20,wind,0.0
delayed-neg.text.0,21,and,134.0
delayed-neg.text.0,22,lashing,292.0
delayed-neg.text.0,23,rain,212.0
delayed-neg.text.0,24,made,110.0
delayed-neg.text.0,25,it,0.0
delayed-neg.text.0,26,difficult,174.0
delayed-neg.text.0,27,to,0.0
delayed-neg.text.0,28,see,0.0
delayed-neg.text.0,29,more,140.0
delayed-neg.text.0,30,than,183.0
delayed-neg.text.0,31,a,0.0
delayed-neg.text.0,32,few,158.0
delayed-neg.text.0,33,feet,146.0
delayed-neg.text.0,34,in,179.0
delayed-neg.text.0,35,front,0.0
delayed-neg.text.0,36,of,155.0
delayed-neg.text.0,37,"you,",125.0
delayed-neg.text.0,38,and,0.0
delayed-neg.text.0,39,the,211.0
delayed-neg.text.0,40,sound,156.0
delayed-neg.text.0,41,of,0.0
delayed-neg.text.0,42,thunder,238.0
delayed-neg.text.0,43,boomed,273.0
delayed-neg.text.0,44,through,137.0
delayed-neg.text.0,45,the,130.0
delayed-neg.text.0,46,air,0.0
delayed-neg.text.0,47,like,142.0
delayed-neg.text.0,48,a,161.0
delayed-neg.text.0,49,never-ending,206.0
delayed-neg.text.0,50,drumbeat.,323.0
delayed-neg.text.0,51,Sarah,113.0
delayed-neg.text.0,52,huddled,218.0
delayed-neg.text.0,53,in,431.0
delayed-neg.text.0,54,her,0.0
delayed-neg.text.0,55,"jacket,",197.0
delayed-neg.text.0,56,trying,161.0
delayed-neg.text.0,57,to,0.0
delayed-neg.text.0,58,stay,161.0
delayed-neg.text.0,59,warm,136.0
delayed-neg.text.0,60,as,0.0
delayed-neg.text.0,61,she,196.0
delayed-neg.text.0,62,waited,139.0
delayed-neg.text.0,63,for,151.0
delayed-neg.text.0,64,her,0.0
delayed-neg.text.0,65,flight,0.0
delayed-neg.text.0,66,to,127.0
delayed-neg.text.0,67,be,182.0
delayed-neg.text.0,68,called.,0.0
delayed-neg.text.0,69,She,0.0
delayed-neg.text.0,70,had,165.0
delayed-neg.text.0,71,been,142.0
delayed-neg.text.0,72,stuck,179.0
delayed-neg.text.0,73,in,0.0
delayed-neg.text.0,74,the,210.0
delayed-neg.text.0,75,airport,0.0
delayed-neg.text.0,76,for,0.0
delayed-neg.text.0,77,"hours,",0.0
delayed-neg.text.0,78,and,0.0
delayed-neg.text.0,79,she,0.0
delayed-neg.text.0,80,was,198.0
delayed-neg.text.0,81,starting,243.0
delayed-neg.text.0,82,to,0.0
delayed-neg.text.0,83,lose,0.0
delayed-neg.text.0,84,hope.,128.0
delayed-neg.text.0,85,Just,188.0
delayed-neg.text.0,86,as,0.0
delayed-neg.text.0,87,she,172.0
delayed-neg.text.0,88,was,0.0
delayed-neg.text.0,89,starting,184.0
delayed-neg.text.0,90,to,266.0
delayed-neg.text.0,91,feel,0.0
delayed-neg.text.0,92,like,143.0
delayed-neg.text.0,93,she,0.0
delayed-neg.text.0,94,was,100.0
delayed-neg.text.0,95,the,0.0
delayed-neg.text.0,96,only,0.0
delayed-neg.text.0,97,one,226.0
delayed-neg.text.0,98,left,0.0
delayed-neg.text.0,99,in,133.0
delayed-neg.text.0,100,the,0.0
delayed-neg.text.0,101,"world,",134.0
delayed-neg.text.0,102,she,0.0
delayed-neg.text.0,103,heard,194.0
delayed-neg.text.0,104,a,0.0
delayed-neg.text.0,105,voice,0.0
delayed-neg.text.0,106,behind,0.0
delayed-neg.text.0,107,her.,109.0
delayed-neg.text.1,108,"""Mind",168.0
delayed-neg.text.1,109,if,168.0
delayed-neg.text.1,110,I,0.0
delayed-neg.text.1,111,join,209.0
delayed-neg.text.1,112,"you?""",0.0
delayed-neg.text.1,113,it,0.0
delayed-neg.text.1,114,said.,192.0
delayed-neg.text.1,115,Sarah,0.0
delayed-neg.text.1,116,turned,379.0
delayed-neg.text.1,117,to,0.0
delayed-neg.text.1,118,see,194.0
delayed-neg.text.1,119,a,0.0
delayed-neg.text.1,120,man,123.0
delayed-neg.text.1,121,with,0.0
delayed-neg.text.1,122,a,142.0
delayed-neg.text.1,123,kind,0.0
delayed-neg.text.1,124,face,162.0
delayed-neg.text.1,125,and,0.0
delayed-neg.text.1,126,a,0.0
delayed-neg.text.1,127,warm,190.0
delayed-neg.text.1,128,smile.,0.0
delayed-neg.text.1,129,He,0.0
delayed-neg.text.1,130,was,0.0
delayed-neg.text.1,131,holding,153.0
delayed-neg.text.1,132,a,0.0
delayed-neg.text.1,133,cup,0.0
delayed-neg.text.1,134,of,0.0
delayed-neg.text.1,135,coffee,227.0
delayed-neg.text.1,136,and,0.0
delayed-neg.text.1,137,looked,302.0
delayed-neg.text.1,138,like,0.0
delayed-neg.text.1,139,he,181.0
delayed-neg.text.1,140,had,0.0
delayed-neg.text.1,141,been,0.0
delayed-neg.text.1,142,waiting,0.0
delayed-neg.text.1,143,for,0.0
delayed-neg.text.1,144,just,165.0
delayed-neg.text.1,145,as,0.0
delayed-neg.text.1,146,long,122.0
delayed-neg.text.1,147,as,0.0
delayed-neg.text.1,148,she,170.0
delayed-neg.text.1,149,had.,0.0
delayed-neg.text.1,150,"""Not",0.0
delayed-neg.text.1,151,at,0.0
delayed-neg.text.1,152,"all,""",0.0
delayed-neg.text.1,153,Sarah,0.0
delayed-neg.text.1,154,"replied,",0.0
delayed-neg.text.1,155,taking,0.0
delayed-neg.text.1,156,the,0.0
delayed-neg.text.1,157,cup,0.0
delayed-neg.text.1,158,from,0.0
delayed-neg.text.1,159,him.,0.0
delayed-neg.text.1,160,"""I'm",0.0
delayed-neg.text.1,161,Sarah.,103.0
delayed-neg.text.1,162,And,0.0
delayed-neg.text.1,163,you,192.0
delayed-neg.text.1,164,"are...?""",0.0
delayed-neg.text.1,165,"""I'm",0.0
delayed-neg.text.1,166,"Alex,""",274.0
delayed-neg.text.1,167,he,0.0
delayed-neg.text.1,168,"said,",0.0
delayed-neg.text.1,169,taking,105.0
delayed-neg.text.1,170,a,0.0
delayed-neg.text.1,171,seat,178.0
delayed-neg.text.1,172,next,0.0
delayed-neg.text.1,173,to,158.0
delayed-neg.text.1,174,her.,0.0
delayed-neg.text.1,175,"""Nice",0.0
delayed-neg.text.1,176,to,0.0
delayed-neg.text.1,177,meet,145.0
delayed-neg.text.1,178,"you,",0.0
delayed-neg.text.1,179,"Sarah.""",0.0
delayed-neg.text.1,180,As,0.0
delayed-neg.text.1,181,they,0.0
delayed-neg.text.1,182,sipped,0.0
delayed-neg.text.1,183,their,0.0
delayed-neg.text.1,184,coffee,134.0
delayed-neg.text.1,185,and,197.0
delayed-neg.text.1,186,waited,156.0
delayed-neg.text.1,187,for,0.0
delayed-neg.text.1,188,the,204.0
delayed-neg.text.1,189,storm,126.0
delayed-neg.text.1,190,to,0.0
delayed-neg.text.1,191,"pass,",106.0
delayed-neg.text.1,192,they,129.0
delayed-neg.text.1,193,started,230.0
delayed-neg.text.1,194,talking.,0.0
delayed-neg.text.1,195,Sarah,0.0
delayed-neg.text.1,196,learned,0.0
delayed-neg.text.1,197,that,0.0
delayed-neg.text.1,198,Alex,0.0
delayed-neg.text.1,199,was,0.0
delayed-neg.text.1,200,on,152.0
delayed-neg.text.1,201,his,203.0
delayed-neg.text.1,202,way,0.0
delayed-neg.text.1,203,to,0.0
delayed-neg.text.1,204,a,0.0
delayed-neg.text.1,205,job,274.0
delayed-neg.text.1,206,interview,0.0
delayed-neg.text.1,207,in,0.0
delayed-neg.text.1,208,another,380.0
delayed-neg.text.1,209,"city,",0.0
delayed-neg.text.1,210,and,0.0
delayed-neg.text.1,211,she,454.0
delayed-neg.text.1,212,was,0.0
delayed-neg.text.2,213,on,0.0
delayed-neg.text.2,214,her,102.0
delayed-neg.text.2,215,way,228.0
delayed-neg.text.2,216,to,0.0
delayed-neg.text.2,217,visit,133.0
delayed-neg.text.2,218,her,189.0
delayed-neg.text.2,219,sister,191.0
delayed-neg.text.2,220,who,101.0
delayed-neg.text.2,221,lived,162.0
delayed-neg.text.2,222,on,0.0
delayed-neg.text.2,223,the,554.0
delayed-neg.text.2,224,other,0.0
delayed-neg.text.2,225,side,136.0
delayed-neg.text.2,226,of,0.0
delayed-neg.text.2,227,the,233.0
delayed-neg.text.2,228,country.,0.0
delayed-neg.text.2,229,As,0.0
delayed-neg.text.2,230,they,308.0
delayed-neg.text.2,231,"chatted,",260.0
delayed-neg.text.2,232,Sarah,245.0
delayed-neg.text.2,233,found,228.0
delayed-neg.text.2,234,herself,183.0
delayed-neg.text.2,235,opening,481.0
delayed-neg.text.2,236,up,0.0
delayed-neg.text.2,237,to,0.0
delayed-neg.text.2,238,Alex,0.0
delayed-neg.text.2,239,in,163.0
delayed-neg.text.2,240,a,0.0
delayed-neg.text.2,241,way,160.0
delayed-neg.text.2,242,she,189.0
delayed-neg.text.2,243,never,131.0
delayed-neg.text.2,244,had,0.0
delayed-neg.text.2,245,with,370.0
delayed-neg.text.2,246,anyone,0.0
delayed-neg.text.2,247,before.,127.0
delayed-neg.text.2,248,He,0.0
delayed-neg.text.2,249,was,0.0
delayed-neg.text.2,250,easy,255.0
delayed-neg.text.2,251,to,0.0
delayed-neg.text.2,252,talk,101.0
delayed-neg.text.2,253,"to,",0.0
delayed-neg.text.2,254,and,0.0
delayed-neg.text.2,255,she,233.0
delayed-neg.text.2,256,felt,0.0
delayed-neg.text.2,257,like,100.0
delayed-neg.text.2,258,she,182.0
delayed-neg.text.2,259,had,0.0
delayed-neg.text.2,260,known,256.0
delayed-neg.text.2,261,him,118.0
delayed-neg.text.2,262,for,112.0
delayed-neg.text.2,263,years.,0.0
delayed-neg.text.2,264,They,0.0
delayed-neg.text.2,265,talked,0.0
delayed-neg.text.2,266,about,141.0
delayed-neg.text.2,267,everything,166.0
delayed-neg.text.2,268,from,197.0
delayed-neg.text.2,269,their,129.0
delayed-neg.text.2,270,jobs,0.0
delayed-neg.text.2,271,to,124.0
delayed-neg.text.2,272,their,0.0
delayed-neg.text.2,273,families,197.0
delayed-neg.text.2,274,to,0.0
delayed-neg.text.2,275,their,471.0
delayed-neg.text.2,276,favorite,431.0
delayed-neg.text.2,277,books,156.0
delayed-neg.text.2,278,and,0.0
delayed-neg.text.2,279,movies.,157.0
delayed-neg.text.2,280,As,0.0
delayed-neg.text.2,281,the,0.0
delayed-neg.text.2,282,hours,101.0
delayed-neg.text.2,283,"passed,",150.0
delayed-neg.text.2,284,the,108.0
